SSN,Psa asand,Psa asilt,Psa aclay,Psa c1clay,Psa c1silt,Psa c1sand,Psa c2clay,Psa c2silt,Psa c2sand,Psa c3clay,Psa c3silt,Psa c3sand,Psa c4clay,Psa c4silt,Psa c4sand,Psa w1clay,Psa w1silt,Psa w1sand,Psa w2clay,Psa w2silt,Psa w2sand,Psa w3clay,Psa w3silt,Psa w3sand,Psa w4clay,Psa w4silt,Psa w4sand,A brooks,B brooks,Alpha brooks,Wcvfri,Sucjkgi,Wcvfrsat,Wcvfrfc10,Wcvfrfc33,Wcvfrwp1500,Wcvfrairdry,Awc1,Awc2,Ksat,Volfr,Lshrinkpct,Plwcgpct,Llwcgpct,Piwcgpct,Total nitrogen,Total carbon,Acidified nitrogen,Acidified carbon
icr037807,84.095,10.665,5.24,11.4,37.9,50.7,34.98,43.05,21.97,44.17,37.19,18.63,47.71,34.77,17.53,10.01,34.21,55.78,32.39,49.86,17.75,42.93,43.37,13.7,47.66,40.63,11.71,0.401354,7.66144,-0.130524,0.533603,0.651452,0.568427,0.373596,0.319686,0.194254,0.053813,0.179342,0.125432,24.770311,0.883812,6.428571,31.779894,38.410031,6.630137,0.16929812,2.186564088,0.143944211,2.133022666
icr037808,81.2,11.29,7.51,14.76,48.88,36.36,44.52,44,11.47,51.99,37.12,10.89,53.59,35.42,10.99,10.11,32.95,56.94,31.19,51.33,17.48,41.54,45.74,12.72,45.95,41.36,12.69,0.595499,7.759218,-0.128879,0.469418,0.966759,0.499667,0.347367,0.297826,0.182111,0.028935,0.165256,0.115715,12.912601,0.8715,6.428571,30.763286,35.3511,4.587814,0.111562859,1.394638777,0.10282227,1.604442596
icr037843,90.175,5.95,3.87,15.38,24.52,60.11,65.76,21.54,12.7,76.88,13.06,10.06,77.32,13.58,9.1,9.35,20.48,70.17,38.44,27.34,34.22,56.63,24,19.37,64.97,19.57,15.46,0.021641,9.783169,-0.102216,0.547241,0.035243,0.575209,0.307219,0.271924,0.184084,0.041867,0.123135,0.08784,47.659237,0.8695,7.142857,28.775547,36.032931,7.257384,0.152175538,2.041822433,0.132491171,1.976696849
icr037844,90.56,5.57,3.865,19.19,27.79,53.02,83.47,10.6,5.93,89.48,5.15,5.37,90.09,4.21,5.7,8.66,21.14,70.2,49.24,26.09,24.67,65.44,20,14.55,72.51,17.61,9.88,0.085748,8.949305,-0.111741,0.480482,0.139483,0.507327,0.298089,0.260859,0.17029,0.039915,0.127799,0.09057,24.709982,0.837,7.142857,31.518926,39.752031,8.233105,0.102993816,1.53479743,0.080981243,1.413186669
icr037851,91.94,4.525,3.53,17.34,31.72,50.94,65.8,23.17,11.03,73.28,17.77,8.95,75.94,16.64,7.42,9.53,24.6,65.87,45.97,33.22,20.81,63.53,24.17,12.3,72.14,18.44,9.42,0.217618,7.435394,-0.134492,0.494603,0.353064,0.527863,0.315468,0.26867,0.160801,0.031871,0.154667,0.107869,28.02633,0.8005,7.142857,29.696165,38.249141,8.552977,0.130142413,1.700249076,0.111974522,1.753847659
icr037852,88.08,6.38,5.54,18.73,35.59,45.67,66.76,23.58,9.67,74.41,16.68,8.91,74.34,16.94,8.72,8.46,25.22,66.32,49.08,31.63,19.29,69,21.52,9.48,75.1,18.63,6.27,0.088375,8.604436,-0.116219,0.527008,0.143682,0.557632,0.321864,0.280163,0.179791,0.035118,0.142072,0.100372,35.521572,0.867,8.571429,31.919283,40.238535,8.319252,0.098274693,1.314326167,0.077251855,1.219121337
icr037869,92.78,4.72,2.495,10.87,18.5,70.62,40.1,31.22,28.68,51.35,26.89,21.76,55.82,23.1,21.08,10.9,22.18,66.92,33.18,35.68,31.13,43.3,34.93,21.77,44.36,28.98,26.65,0.008338,9.540769,-0.104813,0.494319,0.013574,0.520224,0.247444,0.218338,0.14635,0.03251,0.101094,0.071988,46.834464,0.7705,7.142857,28.744657,35.072626,6.327969,0.20687253,2.949818492,0.184945136,2.857096791
icr037870,92.99,4.46,2.555,13,25.32,61.69,48.49,28.21,23.31,56.01,23.25,20.74,59.65,20.19,20.16,10.79,21.44,67.77,34.32,32.47,33.21,44.72,30.45,24.83,56.99,29.72,13.29,0.036106,10.4002,-0.096152,0.383836,0.058839,0.402289,0.234258,0.208852,0.144697,0.024777,0.089561,0.064155,11.928268,0.809,6.428571,26.943358,32.132072,5.188714,0.141446151,2.052051187,0.117129933,2.02152878
icr037901,90.41,5.905,3.685,17.71,29.65,52.63,60.44,27.59,11.97,71.54,19.46,8.99,75.04,16.54,8.42,11.4,23.74,64.86,44.71,35.46,19.83,59.07,27.71,13.22,64.73,24.68,10.59,0.076892,9.014391,-0.110934,0.48408,0.125089,0.510931,0.297739,0.260804,0.170778,0.043079,0.12696,0.090026,25.898416,0.741,5.714286,32.564718,40.363441,7.798723,0.1893171,2.532580018,0.165381081,2.353049636
icr037902,90.335,4.89,4.785,23.05,28.46,48.5,73.83,19.38,6.79,75.73,15.84,8.43,80.21,12.41,7.38,9.55,24.65,65.8,45.79,34.69,19.52,60.43,27.43,12.14,67.76,20.7,11.53,0.161597,7.492777,-0.133462,0.504641,0.262206,0.538316,0.310407,0.264685,0.15904,0.041552,0.151367,0.105645,33.260982,0.8535,7.142857,29.189731,37.009973,7.820242,0.088111978,1.295966685,0.085675936,1.291566789
icr037907,95.435,3.255,1.31,36.35,11.6,52.05,91.63,5.63,2.74,95.94,3.32,0.74,97.3,2.57,0.12,16.5,11.61,71.9,58.57,17.39,24.04,71.41,16.73,11.86,81.49,11.54,6.97,0.006451,12.194517,-0.082004,0.595605,0.010531,0.620026,0.339459,0.307799,0.225081,0.08351,0.114378,0.082718,53.396495,0.78,10.714286,41.580908,52.395881,10.814973,0.208603293,2.945891142,0.214703612,2.98845768
icr037908,94.06,4,1.94,53.01,9.3,37.69,96.85,2.67,0.47,99.03,0.97,0,99.27,0.73,0,15.28,10.16,74.56,58.97,15.37,25.66,72.96,12.94,14.1,80.6,10.96,8.44,0.006394,12.870937,-0.077694,0.575184,0.010443,0.597529,0.337431,0.307539,0.228621,0.085913,0.108811,0.078918,42.749949,0.7875,10.714286,41.871137,55.65927,13.788133,0.149130724,1.894767463,0.141801961,1.876447558
icr037927,92.745,4.605,2.65,12.44,24.75,62.81,42.78,37.45,19.78,56.52,31.82,11.65,58.41,24.92,16.67,10.05,18.71,71.24,31.69,33.83,34.48,41.55,32.28,26.17,53.23,32.62,14.15,0.003357,11.480342,-0.087105,0.473169,0.005477,0.493777,0.245995,0.221698,0.158993,0.048706,0.087002,0.062705,34.705848,0.7915,7.142857,30.357729,37.901087,7.543358,0.265779383,3.122191429,0.245931111,2.992015243
icr037928,93.57,3.88,2.555,11.6,21.77,66.63,53.66,26.85,19.48,66.73,19.55,13.72,46.41,12.66,40.94,8.48,16.27,75.24,27.72,26.77,45.51,39.36,28.22,32.41,45.16,25.2,29.65,0.018181,9.151728,-0.109269,0.402537,0.029583,0.424529,0.213044,0.186987,0.123222,0.037091,0.089821,0.063765,22.108929,0.886,4.285714,23.084737,28.798889,5.714153,0.120770521,1.539687455,0.124437276,1.555105507
icr037947,89.655,5.485,4.86,21.28,31.39,47.33,39.53,28.91,31.56,42.84,26.41,30.75,47.67,27.9,24.43,9.03,26.56,64.42,32.43,32.08,35.49,42.83,25.86,31.3,47.16,23.12,29.73,0.259019,6.305335,-0.158596,0.445599,0.419082,0.480935,0.269431,0.222953,0.12171,0.031453,0.14772,0.101242,26.73037,0.84,4.285714,27.021034,31.186855,4.165821,0.055112755,0.968021959,0.046088556,0.935182303
icr037948,89.065,6.42,4.515,32.75,32.17,35.08,54.88,27.56,17.56,55.66,25.54,18.8,50.16,22.76,27.08,7.96,28,64.04,34.09,40.23,25.69,46.55,34.05,19.39,53.73,28.26,18.01,0.456656,6.420872,-0.155742,0.393916,0.739088,0.424591,0.26255,0.218,0.12031,0.02912,0.14224,0.09769,13.311264,0.8485,5.714286,28.422241,35.421959,6.999718,0.028587415,0.498181105,0.025920956,0.478877768
icr037969,91.105,5.345,3.555,18.91,33.51,47.58,38.57,31.25,30.18,43.08,28.78,28.14,44.1,26.78,29.12,12.59,29.94,57.47,34.24,33.8,31.95,40.92,29.84,29.24,36.97,24.1,38.93,0.373432,6.18195,-0.161761,0.403452,0.603982,0.436083,0.256217,0.211219,0.11392,0.028283,0.142297,0.097299,17.237886,0.8585,5.714286,27.239225,33.129448,5.890223,0.062113026,1.030995965,0.055963725,1.057042539
icr037970,89.095,5.45,5.455,27.18,35.04,37.79,46.33,32.96,20.72,42.22,27.7,30.07,48.58,30.86,20.55,15.2,36.75,48.05,38.37,37.48,24.15,41.78,28.92,29.31,46.68,28.94,24.38,0.946845,6.117233,-0.163473,0.386556,1.531113,0.418152,0.284435,0.234003,0.125387,0.018728,0.159048,0.108616,9.13991,0.926,3.571429,27.142453,30.765858,3.623405,0.025338839,0.471279129,0.023095652,0.425917014
icr037986,89.18,6.625,4.2,13.22,24.13,62.64,48.27,29.96,21.77,64.87,22.97,12.16,72.72,18.27,9.01,8.06,16.92,75.02,34.6,29.63,35.78,47.72,27.72,24.56,57.12,24.58,18.3,0.096245,10.698961,-0.093467,0.500379,0.156892,0.523763,0.339349,0.303517,0.212449,0.052938,0.126901,0.091068,17.900501,0.7445,7.142857,39.716736,46.204295,6.487559,0.258816928,3.867396712,0.239287071,3.986557961
icr037987,88.31,6.87,4.82,19.23,20.85,59.93,64.84,21.02,14.13,75.51,18.17,6.32,84.29,10.75,4.97,9.6,21.22,69.18,33.48,30.68,35.84,47.22,28.9,23.89,55.52,26.6,17.88,0.091077,11.114266,-0.089974,0.450448,0.14853,0.470713,0.308429,0.277014,0.1965,0.043742,0.111929,0.080514,12.100284,0.74,7.142857,37.45836,45.248809,7.790449,0.157745227,2.899683714,0.147825979,2.897024035
icr038016,88.195,6.305,5.5,16.55,35.65,47.8,53.93,24.36,21.71,57.09,19.89,23.01,57.36,19.03,23.62,9.49,26.08,64.43,37.01,40.15,22.85,45.97,30.39,23.64,52.34,25.78,21.87,0.168565,7.332738,-0.136375,0.432799,0.273421,0.462311,0.264917,0.225111,0.133766,0.01938,0.131151,0.091345,21.167903,0.914493,4.285714,22.930229,27.760655,4.830426,0.09730101,1.28379631,0.075108193,1.137903452
icr038017,86.17,7.43,6.395,12.69,26.96,60.35,37.37,30.19,32.44,38.5,21.83,39.67,41,20.49,38.51,10.74,24.21,65.05,25.7,29.83,44.47,34.44,28.33,37.23,38.41,26.06,35.54,0.233115,6.687087,-0.149542,0.414379,0.377557,0.445363,0.253862,0.212352,0.12,0.019447,0.133862,0.092353,19.637097,0.985,5,23.193305,25.845434,2.652129,0.142552301,1.911948383,0.123665676,1.848581135
icr038034,87.36,6.71,5.925,15.01,25.08,59.91,54.35,29.73,15.91,65.96,22.27,11.77,71.91,17.81,10.27,12.08,22.57,65.35,32.02,28.96,39.02,41.36,28.22,30.42,49.72,27.35,22.93,0.122633,9.393852,-0.106453,0.422932,0.199606,0.445443,0.278817,0.24554,0.163557,0.020611,0.11526,0.081983,12.98924,0.7475,7.142857,33.677699,40.452157,6.774458,0.211152516,3.334922075,0.196869425,3.4966712
icr038035,88.78,6.14,5.08,24.8,19.29,55.92,75.91,15.98,8.12,69.65,9.35,21,77.66,10.61,11.73,11.78,16.35,71.87,42.06,29.61,28.34,54.53,28.14,17.33,57.89,23.84,18.27,0.010687,12.43298,-0.080431,0.459034,0.017449,0.477494,0.275421,0.250203,0.184065,0.021494,0.091356,0.066138,20.11671,0.7895,7.142857,33.361439,41.586811,8.225372,0.130053923,2.206098318,0.122062806,2.226435542
icr038056,84.905,8.595,6.5,24.56,28.38,47.06,72.94,18.63,8.43,81.1,11.52,7.38,85.39,6.95,7.66,9.01,25.62,65.37,31.73,32.93,35.34,40.35,29.05,30.6,53.36,28.28,18.37,0.3128,8.479635,-0.11793,0.436731,0.508456,0.462483,0.307357,0.26699,0.170223,0.024389,0.137134,0.096767,11.894704,0.88,5.714286,27.116301,35.073836,7.957535,0.086001962,1.488838196,0.074179117,1.304398894
icr038057,85.18,8.275,6.545,15.84,25.46,58.71,51.36,25.92,22.71,67.77,18.44,13.79,73.48,15.57,10.95,8.86,23.84,67.3,28.94,34.37,36.68,36.58,31.52,31.9,46.68,30.24,23.08,0.19478,8.16013,-0.122547,0.455286,0.316446,0.483184,0.298195,0.257607,0.161372,0.025709,0.136824,0.096236,18.457981,0.888,5.714286,25.850189,32.468444,6.618255,0.104740608,1.644650817,0.103595551,1.716669738
icr038106,94.925,4.835,0.24,27.13,51.07,21.8,56.13,30.42,13.44,55.56,30.73,13.71,55.82,30.81,13.37,8.47,30.42,61.1,32.39,45.95,21.66,46.29,39.5,14.21,53.95,33.11,12.93,0.374341,8.217382,-0.121693,0.606658,0.608225,0.643571,0.431492,0.373141,0.234508,0.084703,0.196984,0.138633,32.554115,0.935,10.714286,28.964375,41.218025,12.25365,0.101146612,1.029022455,0.101937857,1.070496917
icr038107,95.58,4.24,0.18,29.03,43.79,27.18,62.69,29.38,7.93,61.32,30,8.68,61.77,30.03,8.2,15.17,34.65,50.18,49.56,39.32,11.12,64.45,28.66,6.9,69.44,24.03,6.53,0.224884,8.941763,-0.111835,0.578143,0.365807,0.610471,0.399353,0.349437,0.228031,0.079674,0.171322,0.121406,29.540351,0.8755,11.428571,32.264682,43.92923,11.664548,0.079096418,1.037435055,0.091063615,1.090566039
icr038118,97.825,2.175,0,34.99,30.3,34.71,47.3,33.2,19.5,48.97,32.82,18.21,49.31,32.67,18.02,9.17,28.99,61.83,34.86,37.54,27.6,46.62,32.3,21.08,51.65,29.5,18.85,0.076226,8.780315,-0.113891,0.627962,0.123963,0.663721,0.380869,0.332447,0.215248,0.083075,0.165622,0.117199,61.869506,0.8045,13.571429,34.061553,47.519002,13.457449,0.080008097,0.918853551,0.079723254,0.912882298
icr038119,97.015,2.965,0.02,39.15,30.62,30.23,53.81,29.84,16.35,54.61,29.21,16.18,55.29,28.92,15.79,11.63,29.28,59.09,41.44,31.2,27.35,59.96,27.76,12.27,64.62,23.53,11.85,0.109375,9.134059,-0.10948,0.64588,0.177963,0.681235,0.415525,0.364611,0.240081,0.097318,0.175444,0.12453,54.014257,0.9145,12.857143,32.351856,45.555262,13.203406,0.036388595,0.54940024,0.066034868,0.610955983
icr038138,94.135,5.455,0.41,23.82,48.05,28.13,49.59,35.53,14.88,52.58,33.34,14.08,54.27,31.53,14.2,11.13,28.55,60.32,33.44,41.58,24.98,46.54,37.12,16.34,54.46,31.77,13.77,0.094688,8.165421,-0.122468,0.614148,0.153835,0.651754,0.368337,0.318233,0.199409,0.064906,0.168928,0.118823,62.593422,0.896,10,32.625818,41.852958,9.22714,0.157811239,1.811376631,0.165083423,1.854537547
icr038139,96.985,3.01,0.01,16.09,40.34,43.57,49.79,35.9,14.31,56.73,30.24,13.04,58.64,28.56,12.8,8.1,25.89,66.01,27.48,41.18,31.34,40.63,39.61,19.76,48.42,35.69,15.88,0.156851,7.658856,-0.130568,0.595327,0.25459,0.634192,0.368646,0.315434,0.191638,0.059265,0.177008,0.123796,53.840551,0.8075,10.714286,33.356808,42.616041,9.259233,0.198039763,2.398762703,0.201217256,2.395104289
icr038154,96.43,3.33,0.24,54.05,30.02,15.93,76.28,18.99,4.73,77.26,18.32,4.43,78.04,17.71,4.26,15.65,25.51,58.84,59.09,28.27,12.64,74.31,19.41,6.28,77,18.88,4.12,0.120768,8.908564,-0.112252,0.614982,0.196437,0.649498,0.395616,0.345995,0.225426,0.075197,0.17019,0.120569,47.197454,0.8535,11.428571,34.97231,48.905532,13.933221,0.14082709,1.619362414,0.142630585,1.648717523
icr038155,99.495,0.505,0,36.93,35.8,27.27,66.64,25.75,7.6,70.1,22.93,6.97,71.02,22.31,6.67,11.32,25,63.68,48.63,34.81,16.57,64.22,27.14,8.63,71.62,21.49,6.89,0.083829,8.883552,-0.112568,0.620602,0.136348,0.655531,0.382679,0.334555,0.21771,0.069379,0.16497,0.116845,56.159498,0.8055,10,35.086892,48.549203,13.462312,0.150959201,1.863375664,0.161737204,1.974454284
icr038170,97.575,2.41,0.02,16.78,31.71,51.52,37.82,35.83,26.35,43.32,34.71,21.97,46.55,34.04,19.42,6.82,24.21,68.96,25.06,38.08,36.87,34.27,37.73,28,39.71,36.41,23.87,0.008456,11.302552,-0.088476,0.6574,0.013793,0.686482,0.367078,0.33028,0.235628,0.095894,0.13145,0.094652,79.612612,0.7605,12.142857,39.120275,49.498323,10.378047,0.094254106,1.497230172,0.104686428,1.539613545
icr038171,98.7,1.3,0,16.94,38.47,44.59,26.64,41.32,32.05,31.82,42.42,25.77,34.64,43.22,22.14,5.28,25.66,69.06,18.32,38.31,43.37,25.66,39.78,34.56,30.45,39.02,30.53,0.070202,9.797449,-0.102067,0.770752,0.114324,0.810086,0.48833,0.432305,0.292823,0.133476,0.195507,0.139482,94.216618,0.858735,12.857143,44.754388,55.465632,10.711245,0.074072976,1.228372991,0.083413184,1.314847231
icr038189,100,0,0,11.05,30.89,58.06,45.54,35.38,19.08,53.46,30.19,16.35,56.58,28.66,14.76,5.57,18.97,75.47,25.34,34.97,39.68,37.42,33.5,29.08,44.73,30.14,25.13,0.012328,10.465494,-0.095552,0.654692,0.020092,0.685971,0.361689,0.322693,0.224081,0.065097,0.137608,0.098612,83.994792,0.87128,9.285714,36.188542,45.561342,9.3728,0.193139784,2.451663136,0.196561731,2.593273759
icr038190,100,0,0,17.6,38.98,43.42,46.35,36.43,17.22,45.27,30.44,24.28,47.11,30.71,22.18,7.92,19.89,72.19,30.9,35.49,33.61,46.41,35.63,17.95,54.1,31.66,14.24,0.026943,9.781456,-0.102234,0.611155,0.043876,0.642395,0.350838,0.310525,0.210201,0.073478,0.140637,0.100324,63.021736,0.8055,10.714286,34.984376,45.680105,10.695729,0.099959817,1.215036929,0.102136366,1.253668427
icr038216,96.1,3.73,0.17,28.56,38.4,33.04,70.82,23.58,5.6,73.46,21.18,5.36,73.66,21.15,5.19,15.76,29.12,55.12,55.29,33.35,11.36,69.03,25.12,5.85,74.96,20.86,4.18,0.121312,8.32826,-0.120073,0.617518,0.197143,0.654592,0.385389,0.333918,0.211159,0.077385,0.17423,0.122759,55.518899,0.899421,10.714286,31.314589,42.181386,10.866796,0.162383787,1.774717689,0.143266037,1.867240489
icr038234,93.77,6.225,0.01,9.8,45.97,44.23,29.36,46.06,24.57,38.76,41.46,19.78,42.25,39.35,18.4,4.49,26.52,68.99,16.72,39.41,43.87,23.8,39.92,36.27,28.34,38.52,33.14,0.486391,7.617434,-0.131278,0.538671,0.789412,0.574029,0.385979,0.329985,0.199936,0.072245,0.186043,0.130049,23.310236,0.782,10.714286,35.974735,43.650473,7.675739,0.205357701,2.578316331,0.193378605,2.698443651
icr038235,88.87,10.955,0.17,9.36,39.61,51.02,32.77,44.88,22.36,42.37,39.74,17.89,46.35,37.16,16.49,5.64,33.01,61.35,17.04,46.23,36.73,24.51,47.63,27.86,29.44,46.59,23.96,1.079047,7.499551,-0.133341,0.519949,1.750877,0.554614,0.41215,0.351492,0.211296,0.07062,0.200853,0.140196,13.077387,0.8225,10,36.023459,43.007366,6.983908,0.211227775,2.583024263,0.180086568,2.465477943
icr038251,98.135,1.865,0,27.8,39.18,33.02,45.69,40.27,14.04,50.19,36.62,13.19,51.85,35.01,13.14,10.33,27.5,62.17,40.9,37.9,21.2,52.4,33.36,14.24,59.9,29.16,10.94,0.001483,12.849846,-0.077822,0.929194,0.002422,0.96535,0.486086,0.442957,0.329129,0.095859,0.156958,0.113828,261.579245,0.840006,14.285714,46.187478,63.205702,17.018225,0.285789073,3.853252172,0.273693964,3.811765313
icr038252,97.42,2.44,0.28,35.38,41.54,23.09,55.91,37.01,7.08,60.79,33.85,5.36,63.29,32.26,4.45,13.18,28.45,58.38,45.09,38.86,16.05,58.67,33.48,7.85,65.19,29.39,5.42,0.018891,11.199577,-0.089289,0.822767,0.03081,0.859499,0.490959,0.441314,0.313866,0.101457,0.177093,0.127448,130.573716,0.8755,14.285714,39.042844,58.819829,19.776984,0.153290667,2.031541586,0.156295821,2.084264755
icr038273,95.835,4.145,0.02,11.5,29.88,58.62,31.36,33.68,34.96,41,35.26,23.74,43.93,34.14,21.93,5.95,26.85,67.2,19.73,37.64,42.63,27.54,38.61,33.85,33.41,37.59,29,0.016328,11.532652,-0.08671,0.580211,0.026639,0.605366,0.347018,0.31289,0.224731,0.075367,0.122287,0.088159,43.404543,0.7475,12.142857,42.860899,47.712039,4.85114,0.143393807,1.964339614,0.132609613,2.056550622
icr038274,92.335,7.645,0.02,15.65,36.3,48.05,16.88,32.08,51.04,18.51,33.99,47.5,19.16,34.33,46.51,3.61,27.79,68.6,12.71,35.16,52.13,18.27,35.28,46.45,22.24,34.87,42.89,0.282483,8.031407,-0.124511,0.614523,0.458826,0.65278,0.418695,0.360859,0.224363,0.099511,0.194333,0.136496,41.188328,0.859,9.285714,38.074337,44.211149,6.136812,0.019515198,0.304397449,0.01955662,0.314932689
icr038289,94.235,4.975,0.785,46.12,36.48,17.4,79.06,17.72,3.22,78.02,19.34,2.64,79.15,19.47,1.38,15.15,26.22,58.63,57.57,30.59,11.84,71.05,22.92,6.03,77.28,18.23,4.48,0.080828,9.116273,-0.109694,0.619187,0.131511,0.653148,0.38502,0.337758,0.222218,0.072613,0.162802,0.11554,53.349099,0.899,11.428571,29.78944,42.397394,12.607955,0.144684613,1.981245518,0.14228683,2.07876575
icr038290,97.785,2.075,0.28,46.49,31.97,21.54,77.88,18.64,3.48,79.58,17.06,3.36,82.45,13.9,3.65,18.19,31.31,50.5,50.42,37.03,12.56,63.88,29.73,6.4,71.25,24,4.75,0.26198,9.225244,-0.108398,0.596539,0.42632,0.628871,0.423745,0.372305,0.246162,0.105649,0.177584,0.126143,28.126345,0.8965,8.571429,32.237779,46.340727,14.102948,0.149292134,2.011216581,0.141068406,2.073468328
icr038305,99.225,0.775,0,29.01,53.53,17.47,54.34,27.98,17.67,58.56,23.64,17.8,56.9,24.96,18.14,9.25,27.96,62.79,44.53,39.07,16.4,60.82,27.98,11.19,66.61,22.92,10.47,0.191861,9.230773,-0.108333,0.594566,0.312217,0.626771,0.408413,0.358862,0.237332,0.06539,0.171081,0.12153,32.177664,0.8795,10,27.417562,41.007623,13.590062,0.049174868,0.557401508,0.047554176,0.517938465
icr038306,96.64,3.275,0.08,24.46,56.86,18.68,57.68,30.12,12.2,57.26,24.73,18.01,58.47,22.96,18.57,8.57,29.59,61.84,37.49,41.04,21.47,54.34,32.34,13.31,60.91,27.55,11.53,,,,,,,,,,,,,,,,,,,0.037094232,0.492393568,0.048076086,0.533711463
icr038312,91.88,7.885,0.235,12.87,39.88,47.24,36.76,42.92,20.32,43.54,40.01,16.45,46.06,38.86,15.08,6.56,29.21,64.23,20.02,45.24,34.74,27.04,46.07,26.88,31.57,45.68,22.75,0.812573,8.023123,-0.12464,0.496316,1.319811,0.527246,0.385602,0.332285,0.206496,0.065048,0.179106,0.12579,11.665309,0.8425,10.714286,37.040271,45.602048,8.561777,0.243370391,3.395834088,0.226368017,3.376990557
icr038313,87.345,12.405,0.25,14.57,44.02,41.41,33.83,45.8,20.37,38.12,43.73,18.16,39.9,43.65,16.44,7.27,33.91,58.81,21.25,47.37,31.38,29.79,46.65,23.55,35.33,44.61,20.06,0.178623,8.709669,-0.114815,0.555121,0.290456,0.586989,0.369766,0.322399,0.208007,0.081969,0.161758,0.114391,30.689009,0.8755,10.714286,34.581866,41.201676,6.61981,0.178854853,2.454034448,0.169690825,2.558348656
icr038331,93.105,6.735,0.16,15.95,34.38,49.67,35.26,32.34,32.4,39.43,30.26,30.31,44.97,32.25,22.78,5.67,24.46,69.87,22.27,38.14,39.59,31.16,38.2,30.63,37.04,36.42,26.55,0.086585,8.904505,-0.112303,0.567925,0.140836,0.599814,0.351873,0.30772,0.20045,0.085023,0.151424,0.10727,41.889335,0.836,12.142857,34.392948,43.623038,9.230089,0.116924517,1.812706769,0.09858866,1.807969332
icr038332,91.665,8.15,0.185,19.47,40.38,40.15,42.14,36.87,20.99,46.67,34.75,18.58,48.49,33.91,17.59,5.96,28.85,65.19,23.29,40.09,36.62,35.73,39.03,25.24,42.19,36.26,21.55,1.213892,8.849681,-0.112998,0.480565,1.974307,0.507716,0.400069,0.349578,0.227112,0.084511,0.172957,0.122466,6.196752,0.8285,7.142857,35.822617,45.525037,9.702421,0.117362071,1.677384615,0.107488461,1.742592692
icr038351,96.14,3.775,0.085,45.59,38.62,15.8,74.69,19.14,6.17,72.49,21.54,5.98,71.96,22.16,5.88,10.38,27.97,61.65,50.33,36.12,13.55,67.81,25.48,6.7,75.64,19.17,5.19,0.291302,8.166678,-0.122449,0.599857,0.473263,0.636583,0.412872,0.356717,0.22354,0.071147,0.189332,0.133177,36.198088,0.925,10.714286,30.684076,42.980689,12.296613,0.108755812,1.347282827,0.096806511,1.435477376
icr038352,97.685,2.325,0,26.15,41.59,32.27,64,29.57,6.43,65.62,25.85,8.53,66.79,24.84,8.37,8.61,26.91,64.48,44.46,38.18,17.36,62.12,29.12,8.76,70.86,22.01,7.13,0.313902,8.265473,-0.120985,0.582685,0.510066,0.617933,0.406514,0.351838,0.221718,0.067966,0.184796,0.13012,30.98161,0.866,11.428571,31.762411,45.081074,13.318663,0.105419643,1.384834826,0.098449972,1.350601971
icr038368,95.305,3.915,0.77,40.46,33.01,26.53,70.02,21.58,8.4,71.62,20.09,8.29,71.93,19.18,8.9,15.45,28.08,56.47,45.42,36.19,18.39,58.65,30.06,11.28,66,25.01,8.98,0.17247,8.181507,-0.122227,0.595838,0.28021,0.632252,0.384919,0.332654,0.208637,0.053986,0.176281,0.124017,44.791083,0.866,10,30.953032,43.222698,12.269665,0.175227948,2.364577889,0.182131238,2.47440958
icr038369,95.385,3.555,1.065,45.34,29.28,25.38,73.26,19.39,7.34,75.08,17.33,7.59,76.03,16.98,6.99,22.06,28.27,49.67,53.57,33.06,13.36,65.73,26.08,8.2,72.17,20.86,6.96,0.069552,9.187904,-0.108839,0.645865,0.113176,0.681013,0.396565,0.348241,0.229864,0.056563,0.166701,0.118377,63.093635,0.951528,9.285714,29.53796,42.191337,12.653378,0.135265432,1.840247214,0.139893025,1.876102448
icr041641,99.79,0.42,0,16.54,26.44,57.02,53.01,16.15,30.85,55.37,9.58,35.05,51.24,8.6,40.16,9.95,22.15,67.9,45.86,26.16,27.98,67.95,18.29,13.76,76.37,12.22,11.41,2.58647,8.327962,-0.120077,0.286407,4.203256,0.303603,0.258098,0.223627,0.141412,0.0378,0.116686,0.082215,0.728971,1.0395,6.428571,29.060447,28.840387,-0.22006,0.058323581,0.72531113,0.056914683,0.674284875
icr041642,100,0,0,59.35,26.43,14.22,78.73,9.69,11.58,69.31,7.42,23.27,63.58,6.88,29.54,20.65,27.11,52.24,69.91,20.06,10.03,82.67,9.26,8.07,83.51,8.13,8.37,0.360922,11.499351,-0.086961,0.409779,0.588806,0.427596,0.32032,0.288731,0.20718,0.048378,0.11314,0.081551,4.35286,0.9205,7.142857,22.590386,35.32215,12.731764,0.042428641,0.878599584,0.041878317,0.407389939
icr041659,94.465,5.19,0.34,10.4,32.7,56.9,48.43,30.26,21.31,50.45,15,34.55,48.29,11.17,40.54,7.06,21.95,71,31.11,30.63,38.26,39.83,22.11,38.06,55.24,19.66,25.1,2.34891,6.102591,-0.163865,0.309592,3.798183,0.334958,0.264179,0.217236,0.116229,0.039602,0.14795,0.101007,2.217583,1.186,4.285714,16.399711,20.791948,4.392237,0.051478259,0.689725548,0.05029327,0.60372287
